partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
fat_rome,8,8,1g,4m,POSIX,foss_2023,Max Write: 4841.66 MiB/sec (5076.85 MB/sec),write
fat_rome,8,8,1g,8m,POSIX,foss_2023,Max Read: 6752.23 MiB/sec (7080.22 MB/sec),read
fat_rome,8,8,1g,8m,POSIX,foss_2023,Max Write: 3453.19 MiB/sec (3620.93 MB/sec),write
fat_rome,8,8,1g,16m,POSIX,foss_2023,Max Read: 7094.10 MiB/sec (7438.70 MB/sec),read
fat_rome,8,8,1g,16m,POSIX,foss_2023,Max Write: 5548.40 MiB/sec (5817.92 MB/sec),write
fat_rome,8,8,1g,256m,POSIX,foss_2023,Max Read: 8362.16 MiB/sec (8768.36 MB/sec),read
fat_rome,8,8,1g,256m,POSIX,foss_2023,Max Write: 3800.48 MiB/sec (3985.09 MB/sec),write
fat_rome,8,8,2g,2m,POSIX,foss_2023,Max Read: 4953.91 MiB/sec (5194.55 MB/sec),read
fat_rome,8,8,2g,2m,POSIX,foss_2023,Max Write: 4459.66 MiB/sec (4676.29 MB/sec),write
fat_rome,8,8,2g,4m,POSIX,foss_2023,Max Read: 6006.17 MiB/sec (6297.93 MB/sec),read
fat_rome,8,8,2g,4m,POSIX,foss_2023,Max Write: 4761.27 MiB/sec (4992.55 MB/sec),write
fat_rome,8,8,2g,8m,POSIX,foss_2023,Max Read: 4255.09 MiB/sec (4461.78 MB/sec),read
fat_rome,8,8,2g,8m,POSIX,foss_2023,Max Write: 2801.20 MiB/sec (2937.27 MB/sec),write
fat_rome,8,8,2g,16m,POSIX,foss_2023,Max Read: 4149.97 MiB/sec (4351.55 MB/sec),read
fat_rome,8,8,2g,16m,POSIX,foss_2023,Max Write: 3786.53 MiB/sec (3970.46 MB/sec),write
fat_rome,8,8,2g,256m,POSIX,foss_2023,Max Read: 4896.96 MiB/sec (5134.84 MB/sec),read
fat_rome,8,8,2g,256m,POSIX,foss_2023,Max Write: 3828.48 MiB/sec (4014.45 MB/sec),write
fat_rome,8,8,4g,2m,POSIX,foss_2023,Max Read: 6377.20 MiB/sec (6686.98 MB/sec),read
fat_rome,8,8,4g,2m,POSIX,foss_2023,Max Write: 4070.76 MiB/sec (4268.50 MB/sec),write
fat_rome,8,8,4g,4m,POSIX,foss_2023,Max Read: 7570.39 MiB/sec (7938.13 MB/sec),read
fat_rome,8,8,4g,4m,POSIX,foss_2023,Max Write: 4894.54 MiB/sec (5132.29 MB/sec),write
fat_rome,8,8,4g,8m,POSIX,foss_2023,Max Read: 4794.54 MiB/sec (5027.44 MB/sec),read
fat_rome,8,8,4g,8m,POSIX,foss_2023,Max Write: 3033.84 MiB/sec (3181.21 MB/sec),write
fat_rome,8,8,4g,16m,POSIX,foss_2023,Max Read: 6362.10 MiB/sec (6671.14 MB/sec),read
fat_rome,8,8,4g,16m,POSIX,foss_2023,Max Write: 3877.30 MiB/sec (4065.64 MB/sec),write
fat_rome,8,8,4g,256m,POSIX,foss_2023,Max Read: 7623.50 MiB/sec (7993.82 MB/sec),read
fat_rome,8,8,4g,256m,POSIX,foss_2023,Max Write: 4327.85 MiB/sec (4538.08 MB/sec),write
fat_rome,8,8,8g,2m,POSIX,foss_2023,Max Read: 5651.02 MiB/sec (5925.52 MB/sec),read
fat_rome,8,8,8g,2m,POSIX,foss_2023,Max Write: 4600.71 MiB/sec (4824.20 MB/sec),write
fat_rome,8,8,8g,4m,POSIX,foss_2023,Max Read: 7313.64 MiB/sec (7668.91 MB/sec),read
fat_rome,8,8,8g,4m,POSIX,foss_2023,Max Write: 4846.09 MiB/sec (5081.49 MB/sec),write
fat_rome,8,8,8g,8m,POSIX,foss_2023,Max Read: 4561.82 MiB/sec (4783.41 MB/sec),read
fat_rome,8,8,8g,8m,POSIX,foss_2023,Max Write: 5002.24 MiB/sec (5245.23 MB/sec),write
fat_rome,8,8,8g,16m,POSIX,foss_2023,Max Read: 7205.89 MiB/sec (7555.92 MB/sec),read
fat_rome,8,8,8g,16m,POSIX,foss_2023,Max Write: 5478.63 MiB/sec (5744.76 MB/sec),write
fat_rome,8,8,8g,256m,POSIX,foss_2023,Max Read: 6518.31 MiB/sec (6834.95 MB/sec),read
fat_rome,8,8,8g,256m,POSIX,foss_2023,Max Write: 4926.81 MiB/sec (5166.13 MB/sec),write
fat_rome,8,8,16g,2m,POSIX,foss_2023,Max Read: 6408.75 MiB/sec (6720.06 MB/sec),read
fat_rome,8,8,16g,2m,POSIX,foss_2023,Max Write: 4577.96 MiB/sec (4800.34 MB/sec),write
fat_rome,8,8,16g,4m,POSIX,foss_2023,Max Read: 5138.97 MiB/sec (5388.60 MB/sec),read
fat_rome,8,8,16g,4m,POSIX,foss_2023,Max Write: 3446.09 MiB/sec (3613.49 MB/sec),write
fat_rome,8,8,16g,8m,POSIX,foss_2023,Max Read: 7519.62 MiB/sec (7884.89 MB/sec),read
fat_rome,8,8,16g,8m,POSIX,foss_2023,Max Write: 4685.38 MiB/sec (4912.98 MB/sec),write
