partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
fat_rome,8,8,256m,2m,POSIX,foss_2023,Max Read: 34841.72 MiB/sec (36534.19 MB/sec),read
fat_rome,8,8,256m,2m,POSIX,foss_2023,Max Write: 4496.64 MiB/sec (4715.07 MB/sec),write
fat_rome,8,8,256m,4m,POSIX,foss_2023,Max Read: 35032.66 MiB/sec (36734.40 MB/sec),read
fat_rome,8,8,256m,4m,POSIX,foss_2023,Max Write: 5064.98 MiB/sec (5311.02 MB/sec),write
fat_rome,8,8,256m,8m,POSIX,foss_2023,Max Read: 31341.14 MiB/sec (32863.56 MB/sec),read
fat_rome,8,8,256m,8m,POSIX,foss_2023,Max Write: 4995.96 MiB/sec (5238.64 MB/sec),write
fat_rome,8,8,256m,16m,POSIX,foss_2023,Max Read: 17336.46 MiB/sec (18178.59 MB/sec),read
fat_rome,8,8,256m,16m,POSIX,foss_2023,Max Write: 3855.63 MiB/sec (4042.93 MB/sec),write
fat_rome,8,8,256m,256m,POSIX,foss_2023,Max Read: 17348.42 MiB/sec (18191.14 MB/sec),read
fat_rome,8,8,256m,256m,POSIX,foss_2023,Max Write: 3051.55 MiB/sec (3199.78 MB/sec),write
fat_rome,8,8,512m,2m,POSIX,foss_2023,Max Read: 18746.45 MiB/sec (19657.08 MB/sec),read
fat_rome,8,8,512m,2m,POSIX,foss_2023,Max Write: 4738.75 MiB/sec (4968.94 MB/sec),write
fat_rome,8,8,512m,4m,POSIX,foss_2023,Max Read: 19363.92 MiB/sec (20304.54 MB/sec),read
fat_rome,8,8,512m,4m,POSIX,foss_2023,Max Write: 5402.31 MiB/sec (5664.74 MB/sec),write
fat_rome,8,8,512m,8m,POSIX,foss_2023,Max Read: 17844.17 MiB/sec (18710.97 MB/sec),read
fat_rome,8,8,512m,8m,POSIX,foss_2023,Max Write: 5095.34 MiB/sec (5342.85 MB/sec),write
fat_rome,8,8,512m,16m,POSIX,foss_2023,Max Read: 14709.40 MiB/sec (15423.93 MB/sec),read
fat_rome,8,8,512m,16m,POSIX,foss_2023,Max Write: 4416.05 MiB/sec (4630.56 MB/sec),write
fat_rome,8,8,512m,256m,POSIX,foss_2023,Max Read: 15367.41 MiB/sec (16113.90 MB/sec),read
fat_rome,8,8,512m,256m,POSIX,foss_2023,Max Write: 4746.62 MiB/sec (4977.20 MB/sec),write
fat_rome,8,8,1g,2m,POSIX,foss_2023,Max Read: 11566.69 MiB/sec (12128.56 MB/sec),read
fat_rome,8,8,1g,2m,POSIX,foss_2023,Max Write: 7126.32 MiB/sec (7472.49 MB/sec),write
fat_rome,8,8,1g,4m,POSIX,foss_2023,Max Read: 12268.31 MiB/sec (12864.25 MB/sec),read
fat_rome,8,8,1g,4m,POSIX,foss_2023,Max Write: 5598.56 MiB/sec (5870.52 MB/sec),write
fat_rome,8,8,1g,8m,POSIX,foss_2023,Max Read: 9834.92 MiB/sec (10312.66 MB/sec),read
fat_rome,8,8,1g,8m,POSIX,foss_2023,Max Write: 4082.28 MiB/sec (4280.58 MB/sec),write
fat_rome,8,8,1g,16m,POSIX,foss_2023,Max Read: 9727.37 MiB/sec (10199.89 MB/sec),read
fat_rome,8,8,1g,16m,POSIX,foss_2023,Max Write: 6499.60 MiB/sec (6815.32 MB/sec),write
fat_rome,8,8,1g,256m,POSIX,foss_2023,Max Read: 9911.83 MiB/sec (10393.30 MB/sec),read
fat_rome,8,8,1g,256m,POSIX,foss_2023,Max Write: 4181.11 MiB/sec (4384.21 MB/sec),write
fat_rome,8,8,2g,2m,POSIX,foss_2023,Max Read: 7491.45 MiB/sec (7855.36 MB/sec),read
fat_rome,8,8,2g,2m,POSIX,foss_2023,Max Write: 4520.62 MiB/sec (4740.21 MB/sec),write
fat_rome,8,8,2g,4m,POSIX,foss_2023,Max Read: 5739.19 MiB/sec (6017.98 MB/sec),read
fat_rome,8,8,2g,4m,POSIX,foss_2023,Max Write: 4886.74 MiB/sec (5124.11 MB/sec),write
fat_rome,8,8,2g,8m,POSIX,foss_2023,Max Read: 5312.36 MiB/sec (5570.41 MB/sec),read
fat_rome,8,8,2g,8m,POSIX,foss_2023,Max Write: 4292.96 MiB/sec (4501.50 MB/sec),write
fat_rome,8,8,2g,16m,POSIX,foss_2023,Max Read: 4256.25 MiB/sec (4463.01 MB/sec),read
fat_rome,8,8,2g,16m,POSIX,foss_2023,Max Write: 3546.21 MiB/sec (3718.47 MB/sec),write
fat_rome,8,8,2g,256m,POSIX,foss_2023,Max Read: 5698.43 MiB/sec (5975.24 MB/sec),read
fat_rome,8,8,2g,256m,POSIX,foss_2023,Max Write: 5389.90 MiB/sec (5651.72 MB/sec),write
