partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
genoa,16,16,8g,4m,POSIX,foss_2023,Max Read: 1676.35 MiB/sec (1757.78 MB/sec),read
genoa,16,16,8g,4m,POSIX,foss_2023,Max Write: 920.28 MiB/sec (964.98 MB/sec),write
