partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
gpu_a100,8,8,256m,2m,POSIX,foss_2023,Max Read: 9429.76 MiB/sec (9887.82 MB/sec),read
gpu_a100,8,8,256m,2m,POSIX,foss_2023,Max Write: 1954.46 MiB/sec (2049.40 MB/sec),write
gpu_a100,8,8,256m,4m,POSIX,foss_2023,Max Read: 43565.06 MiB/sec (45681.28 MB/sec),read
gpu_a100,8,8,256m,4m,POSIX,foss_2023,Max Write: 1109.78 MiB/sec (1163.69 MB/sec),write
gpu_a100,8,8,256m,8m,POSIX,foss_2023,Max Read: 41042.88 MiB/sec (43036.58 MB/sec),read
gpu_a100,8,8,256m,8m,POSIX,foss_2023,Max Write: 1501.11 MiB/sec (1574.03 MB/sec),write
gpu_a100,8,8,256m,16m,POSIX,foss_2023,Max Read: 33936.65 MiB/sec (35585.15 MB/sec),read
gpu_a100,8,8,256m,16m,POSIX,foss_2023,Max Write: 2625.65 MiB/sec (2753.19 MB/sec),write
gpu_a100,8,8,256m,256m,POSIX,foss_2023,Max Read: 32032.01 MiB/sec (33587.99 MB/sec),read
gpu_a100,8,8,256m,256m,POSIX,foss_2023,Max Write: 2554.95 MiB/sec (2679.06 MB/sec),write
gpu_a100,8,8,512m,2m,POSIX,foss_2023,Max Read: 5550.93 MiB/sec (5820.57 MB/sec),read
gpu_a100,8,8,512m,2m,POSIX,foss_2023,Max Write: 4066.13 MiB/sec (4263.65 MB/sec),write
gpu_a100,8,8,512m,4m,POSIX,foss_2023,Max Read: 3832.49 MiB/sec (4018.66 MB/sec),read
gpu_a100,8,8,512m,4m,POSIX,foss_2023,Max Write: 2708.55 MiB/sec (2840.13 MB/sec),write
gpu_a100,8,8,512m,8m,POSIX,foss_2023,Max Read: 11898.11 MiB/sec (12476.08 MB/sec),read
gpu_a100,8,8,512m,8m,POSIX,foss_2023,Max Write: 3003.35 MiB/sec (3149.25 MB/sec),write
gpu_a100,8,8,512m,16m,POSIX,foss_2023,Max Read: 6898.95 MiB/sec (7234.07 MB/sec),read
gpu_a100,8,8,512m,16m,POSIX,foss_2023,Max Write: 3786.15 MiB/sec (3970.07 MB/sec),write
gpu_a100,8,8,512m,256m,POSIX,foss_2023,Max Read: 15248.94 MiB/sec (15989.67 MB/sec),read
gpu_a100,8,8,512m,256m,POSIX,foss_2023,Max Write: 5773.00 MiB/sec (6053.43 MB/sec),write
gpu_a100,8,8,1g,2m,POSIX,foss_2023,Max Read: 5672.17 MiB/sec (5947.71 MB/sec),read
gpu_a100,8,8,1g,2m,POSIX,foss_2023,Max Write: 4851.44 MiB/sec (5087.10 MB/sec),write
gpu_a100,8,8,1g,4m,POSIX,foss_2023,Max Read: 5107.40 MiB/sec (5355.50 MB/sec),read
gpu_a100,8,8,1g,4m,POSIX,foss_2023,Max Write: 4484.26 MiB/sec (4702.09 MB/sec),write
gpu_a100,8,8,1g,8m,POSIX,foss_2023,Max Read: 5090.15 MiB/sec (5337.41 MB/sec),read
