partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
rome,64,64,8g,4m,POSIX,foss_2023,Max Read: 4192.12 MiB/sec (4395.76 MB/sec),read
rome,64,64,8g,4m,POSIX,foss_2023,Max Write: 1253.16 MiB/sec (1314.04 MB/sec),write
