partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
genoa,32,8,8g,4m,POSIX,foss_2023,Max Read: 3184.50 MiB/sec (3339.19 MB/sec),read
genoa,32,8,8g,4m,POSIX,foss_2023,Max Write: 1476.23 MiB/sec (1547.94 MB/sec),write
