partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
fat_genoa,8,8,2g,2m,POSIX,foss_2023,Max Read: 7423.46 MiB/sec (7784.06 MB/sec),read
fat_genoa,8,8,2g,2m,POSIX,foss_2023,Max Write: 5740.90 MiB/sec (6019.77 MB/sec),write
fat_genoa,8,8,2g,4m,POSIX,foss_2023,Max Read: 5277.40 MiB/sec (5533.76 MB/sec),read
fat_genoa,8,8,2g,4m,POSIX,foss_2023,Max Write: 4035.99 MiB/sec (4232.04 MB/sec),write
fat_genoa,8,8,2g,8m,POSIX,foss_2023,Max Read: 6214.00 MiB/sec (6515.85 MB/sec),read
fat_genoa,8,8,2g,8m,POSIX,foss_2023,Max Write: 4112.18 MiB/sec (4311.93 MB/sec),write
fat_genoa,8,8,2g,16m,POSIX,foss_2023,Max Read: 4497.36 MiB/sec (4715.82 MB/sec),read
fat_genoa,8,8,2g,16m,POSIX,foss_2023,Max Write: 4156.39 MiB/sec (4358.29 MB/sec),write
fat_genoa,8,8,2g,256m,POSIX,foss_2023,Max Read: 6669.38 MiB/sec (6993.35 MB/sec),read
fat_genoa,8,8,2g,256m,POSIX,foss_2023,Max Write: 4535.85 MiB/sec (4756.19 MB/sec),write
fat_genoa,8,8,4g,2m,POSIX,foss_2023,Max Read: 5065.54 MiB/sec (5311.61 MB/sec),read
fat_genoa,8,8,4g,2m,POSIX,foss_2023,Max Write: 4390.06 MiB/sec (4603.31 MB/sec),write
fat_genoa,8,8,4g,4m,POSIX,foss_2023,Max Read: 5320.23 MiB/sec (5578.67 MB/sec),read
fat_genoa,8,8,4g,4m,POSIX,foss_2023,Max Write: 4044.87 MiB/sec (4241.36 MB/sec),write
fat_genoa,8,8,4g,8m,POSIX,foss_2023,Max Read: 6060.99 MiB/sec (6355.41 MB/sec),read
fat_genoa,8,8,4g,8m,POSIX,foss_2023,Max Write: 4893.42 MiB/sec (5131.12 MB/sec),write
fat_genoa,8,8,4g,16m,POSIX,foss_2023,Max Read: 5959.00 MiB/sec (6248.47 MB/sec),read
fat_genoa,8,8,4g,16m,POSIX,foss_2023,Max Write: 5337.43 MiB/sec (5596.70 MB/sec),write
fat_genoa,8,8,4g,256m,POSIX,foss_2023,Max Read: 4245.48 MiB/sec (4451.71 MB/sec),read
fat_genoa,8,8,4g,256m,POSIX,foss_2023,Max Write: 3759.81 MiB/sec (3942.45 MB/sec),write
fat_genoa,8,8,8g,2m,POSIX,foss_2023,Max Read: 3918.78 MiB/sec (4109.14 MB/sec),read
fat_genoa,8,8,8g,2m,POSIX,foss_2023,Max Write: 3474.81 MiB/sec (3643.60 MB/sec),write
fat_genoa,8,8,8g,4m,POSIX,foss_2023,Max Read: 5222.84 MiB/sec (5476.55 MB/sec),read
fat_genoa,8,8,8g,4m,POSIX,foss_2023,Max Write: 4784.02 MiB/sec (5016.41 MB/sec),write
fat_genoa,8,8,8g,8m,POSIX,foss_2023,Max Read: 4593.52 MiB/sec (4816.66 MB/sec),read
fat_genoa,8,8,8g,8m,POSIX,foss_2023,Max Write: 5839.36 MiB/sec (6123.01 MB/sec),write
fat_genoa,8,8,8g,16m,POSIX,foss_2023,Max Read: 3814.12 MiB/sec (3999.40 MB/sec),read
fat_genoa,8,8,8g,16m,POSIX,foss_2023,Max Write: 3216.98 MiB/sec (3373.25 MB/sec),write
fat_genoa,8,8,8g,256m,POSIX,foss_2023,Max Read: 4754.40 MiB/sec (4985.35 MB/sec),read
fat_genoa,8,8,8g,256m,POSIX,foss_2023,Max Write: 3708.58 MiB/sec (3888.72 MB/sec),write
fat_genoa,8,8,16g,2m,POSIX,foss_2023,Max Read: 4995.50 MiB/sec (5238.16 MB/sec),read
fat_genoa,8,8,16g,2m,POSIX,foss_2023,Max Write: 4834.60 MiB/sec (5069.44 MB/sec),write
fat_genoa,8,8,16g,4m,POSIX,foss_2023,Max Read: 4512.22 MiB/sec (4731.41 MB/sec),read
fat_genoa,8,8,16g,4m,POSIX,foss_2023,Max Write: 3863.38 MiB/sec (4051.05 MB/sec),write
fat_genoa,8,8,16g,8m,POSIX,foss_2023,Max Read: 7650.67 MiB/sec (8022.31 MB/sec),read
fat_genoa,8,8,16g,8m,POSIX,foss_2023,Max Write: 5174.23 MiB/sec (5425.58 MB/sec),write
fat_genoa,8,8,16g,16m,POSIX,foss_2023,Max Read: 5314.29 MiB/sec (5572.43 MB/sec),read
fat_genoa,8,8,16g,16m,POSIX,foss_2023,Max Write: 3511.79 MiB/sec (3682.38 MB/sec),write
fat_genoa,8,8,16g,256m,POSIX,foss_2023,Max Read: 5310.63 MiB/sec (5568.60 MB/sec),read
fat_genoa,8,8,16g,256m,POSIX,foss_2023,Max Write: 4744.97 MiB/sec (4975.46 MB/sec),write
