partition,ntasks,ntasks_per_node,block_size,transfer_size,access_type,toolchain,IO_perf,IO_type
fat_genoa,8,8,256m,2m,POSIX,foss_2023,Max Read: 52183.93 MiB/sec (54718.82 MB/sec),read
fat_genoa,8,8,256m,2m,POSIX,foss_2023,Max Write: 3457.40 MiB/sec (3625.35 MB/sec),write
fat_genoa,8,8,256m,4m,POSIX,foss_2023,Max Read: 50848.19 MiB/sec (53318.19 MB/sec),read
fat_genoa,8,8,256m,4m,POSIX,foss_2023,Max Write: 3248.88 MiB/sec (3406.70 MB/sec),write
fat_genoa,8,8,256m,8m,POSIX,foss_2023,Max Read: 51542.98 MiB/sec (54046.73 MB/sec),read
fat_genoa,8,8,256m,8m,POSIX,foss_2023,Max Write: 3038.83 MiB/sec (3186.44 MB/sec),write
fat_genoa,8,8,256m,16m,POSIX,foss_2023,Max Read: 42348.81 MiB/sec (44405.95 MB/sec),read
fat_genoa,8,8,256m,16m,POSIX,foss_2023,Max Write: 3657.79 MiB/sec (3835.47 MB/sec),write
fat_genoa,8,8,256m,256m,POSIX,foss_2023,Max Read: 33069.17 MiB/sec (34675.53 MB/sec),read
fat_genoa,8,8,256m,256m,POSIX,foss_2023,Max Write: 2451.50 MiB/sec (2570.59 MB/sec),write
fat_genoa,8,8,512m,2m,POSIX,foss_2023,Max Read: 26841.84 MiB/sec (28145.71 MB/sec),read
fat_genoa,8,8,512m,2m,POSIX,foss_2023,Max Write: 3490.68 MiB/sec (3660.25 MB/sec),write
fat_genoa,8,8,512m,4m,POSIX,foss_2023,Max Read: 12253.40 MiB/sec (12848.62 MB/sec),read
fat_genoa,8,8,512m,4m,POSIX,foss_2023,Max Write: 3045.32 MiB/sec (3193.25 MB/sec),write
fat_genoa,8,8,512m,8m,POSIX,foss_2023,Max Read: 22619.03 MiB/sec (23717.77 MB/sec),read
fat_genoa,8,8,512m,8m,POSIX,foss_2023,Max Write: 3833.61 MiB/sec (4019.83 MB/sec),write
fat_genoa,8,8,512m,16m,POSIX,foss_2023,Max Read: 9801.91 MiB/sec (10278.05 MB/sec),read
fat_genoa,8,8,512m,16m,POSIX,foss_2023,Max Write: 3570.10 MiB/sec (3743.52 MB/sec),write
fat_genoa,8,8,512m,256m,POSIX,foss_2023,Max Read: 21194.29 MiB/sec (22223.83 MB/sec),read
fat_genoa,8,8,512m,256m,POSIX,foss_2023,Max Write: 3777.16 MiB/sec (3960.64 MB/sec),write
fat_genoa,8,8,1g,2m,POSIX,foss_2023,Max Read: 10997.83 MiB/sec (11532.06 MB/sec),read
fat_genoa,8,8,1g,2m,POSIX,foss_2023,Max Write: 4618.06 MiB/sec (4842.39 MB/sec),write
fat_genoa,8,8,1g,4m,POSIX,foss_2023,Max Read: 9117.55 MiB/sec (9560.44 MB/sec),read
fat_genoa,8,8,1g,4m,POSIX,foss_2023,Max Write: 6566.28 MiB/sec (6885.25 MB/sec),write
fat_genoa,8,8,1g,8m,POSIX,foss_2023,Max Read: 5496.81 MiB/sec (5763.82 MB/sec),read
fat_genoa,8,8,1g,8m,POSIX,foss_2023,Max Write: 3295.39 MiB/sec (3455.47 MB/sec),write
fat_genoa,8,8,1g,16m,POSIX,foss_2023,Max Read: 4937.30 MiB/sec (5177.13 MB/sec),read
fat_genoa,8,8,1g,16m,POSIX,foss_2023,Max Write: 3328.55 MiB/sec (3490.24 MB/sec),write
fat_genoa,8,8,1g,256m,POSIX,foss_2023,Max Read: 7274.64 MiB/sec (7628.02 MB/sec),read
fat_genoa,8,8,1g,256m,POSIX,foss_2023,Max Write: 4758.97 MiB/sec (4990.15 MB/sec),write
fat_genoa,8,8,2g,2m,POSIX,foss_2023,Max Read: 5341.30 MiB/sec (5600.76 MB/sec),read
fat_genoa,8,8,2g,2m,POSIX,foss_2023,Max Write: 6583.51 MiB/sec (6903.31 MB/sec),write
fat_genoa,8,8,2g,4m,POSIX,foss_2023,Max Read: 3935.23 MiB/sec (4126.38 MB/sec),read
fat_genoa,8,8,2g,4m,POSIX,foss_2023,Max Write: 3126.18 MiB/sec (3278.04 MB/sec),write
fat_genoa,8,8,2g,8m,POSIX,foss_2023,Max Read: 4147.66 MiB/sec (4349.13 MB/sec),read
fat_genoa,8,8,2g,8m,POSIX,foss_2023,Max Write: 4058.06 MiB/sec (4255.19 MB/sec),write
fat_genoa,8,8,2g,16m,POSIX,foss_2023,Max Read: 5065.25 MiB/sec (5311.30 MB/sec),read
fat_genoa,8,8,2g,16m,POSIX,foss_2023,Max Write: 3822.01 MiB/sec (4007.67 MB/sec),write
fat_genoa,8,8,2g,256m,POSIX,foss_2023,Max Read: 4297.21 MiB/sec (4505.95 MB/sec),read
fat_genoa,8,8,2g,256m,POSIX,foss_2023,Max Write: 4167.61 MiB/sec (4370.06 MB/sec),write
fat_genoa,8,8,4g,2m,POSIX,foss_2023,Max Read: 8907.51 MiB/sec (9340.21 MB/sec),read
fat_genoa,8,8,4g,2m,POSIX,foss_2023,Max Write: 3027.14 MiB/sec (3174.19 MB/sec),write
fat_genoa,8,8,4g,4m,POSIX,foss_2023,Max Read: 6302.06 MiB/sec (6608.19 MB/sec),read
fat_genoa,8,8,4g,4m,POSIX,foss_2023,Max Write: 5175.81 MiB/sec (5427.23 MB/sec),write
fat_genoa,8,8,4g,8m,POSIX,foss_2023,Max Read: 4364.90 MiB/sec (4576.93 MB/sec),read
fat_genoa,8,8,4g,8m,POSIX,foss_2023,Max Write: 2652.97 MiB/sec (2781.84 MB/sec),write
fat_genoa,8,8,4g,16m,POSIX,foss_2023,Max Read: 7153.95 MiB/sec (7501.46 MB/sec),read
fat_genoa,8,8,4g,16m,POSIX,foss_2023,Max Write: 3334.14 MiB/sec (3496.10 MB/sec),write
fat_genoa,8,8,4g,256m,POSIX,foss_2023,Max Read: 8901.13 MiB/sec (9333.52 MB/sec),read
fat_genoa,8,8,4g,256m,POSIX,foss_2023,Max Write: 4113.61 MiB/sec (4313.43 MB/sec),write
fat_genoa,8,8,8g,2m,POSIX,foss_2023,Max Read: 3964.82 MiB/sec (4157.41 MB/sec),read
fat_genoa,8,8,8g,2m,POSIX,foss_2023,Max Write: 3247.61 MiB/sec (3405.37 MB/sec),write
fat_genoa,8,8,8g,4m,POSIX,foss_2023,Max Read: 5774.24 MiB/sec (6054.73 MB/sec),read
fat_genoa,8,8,8g,4m,POSIX,foss_2023,Max Write: 4053.91 MiB/sec (4250.83 MB/sec),write
fat_genoa,8,8,8g,8m,POSIX,foss_2023,Max Read: 6366.60 MiB/sec (6675.87 MB/sec),read
fat_genoa,8,8,8g,8m,POSIX,foss_2023,Max Write: 4603.17 MiB/sec (4826.77 MB/sec),write
fat_genoa,8,8,8g,16m,POSIX,foss_2023,Max Read: 3885.19 MiB/sec (4073.91 MB/sec),read
fat_genoa,8,8,8g,16m,POSIX,foss_2023,Max Write: 4540.63 MiB/sec (4761.20 MB/sec),write
fat_genoa,8,8,8g,256m,POSIX,foss_2023,Max Read: 6419.15 MiB/sec (6730.96 MB/sec),read
fat_genoa,8,8,8g,256m,POSIX,foss_2023,Max Write: 3252.40 MiB/sec (3410.38 MB/sec),write
